order_id,id_,product_id,fecha_pedido,cantidad,precio_unitario,descuento,importe_total,metodo_pago,envio_gratis,calificacion,devuelto,canal,hoja_origen,categoria_producto,nombre_producto,marca,costo_unitario,precio_lista,peso_kg,proveedor,stock_disponible,fecha_lanzamiento,rating_promedio_producto,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes
7770,0cf56796-ccbc-4629-a51c-61f06857686b,P0087,12-julio-2022,4,"98,32",0.15,"334,27",tarjeta de debito,0,4.0,NO,Tienda fisica,2022,Libros,Manual Zentra Max,Zentra,"18,46","28,12",5.61,Distribuidora Iberia,365,10-mayo-2021,4.78,39.0,,master,56090,0.0,0.0,22-abril-2019,Barcelona,Este,42.788,-8.883,Nuevo,9
7771,eea96f36-0469-48e3-b440-1eae3c714839,P0031,2-agosto-2022,1,"26,43",0.0,"26,43",paypal,0,4.0,NO,Marketplace,2022,Hogar,Silla Vantia Basic,Vantia,"41,97","67,50",8.58,Comercial Atlas,301,25-julio-2022,3.28,40.0,soltero,grado universitario,36996,1.0,0.0,23-febrero-2018,Granada,Sur,36.9,-6.723,Recurrente,5
7772,4256b69a-08b0-4407-9206-43f51d0ee345,P0004,6-julio-2022,1,"82,85",0.15,"70,42",Transferencia,0,4.0,NO,Web,2022,Electronica,Smartphone Norte&Co Basic,Norte&Co,"60,57","95,49",3.6,Comercial Atlas,303,23-enero-2019,2.94,47.0,casado,bachillerato,26646,0.0,0.0,21-enero-2019,Madrid,Centro,39.936,-2.606,Corporativo,3
7773,3f21fa60-a894-490d-b71d-5029620e829d,P0007,6-diciembre-2022,1,"69,88",0.0,"69,88",Tarjeta de credito,0,4.0,NO,Web,2022,Electronica,Portatil Kore Basic,Kore,"52,09","83,96",1.32,Norte Logistica,85,20-julio-2020,4.39,39.0,CASADO,grado universitario,28213,1.0,0.0,2-junio-2021,Vigo,Norte,36.729,-0.506,Nuevo,6
7774,33b3083d-d68c-4faa-b5d6-08042f463db8,P0081,29-septiembre-2022,2,"54,44",0.0,"108,87",tarjeta de credito,0,5.0,no,App movil,2022,Libros,Ensayo Norte&Co Max,Norte&Co,"79,32","110,99",2.28,Global Supply SL,339,23-agosto-2019,2.63,18.0,soltero,master,29481,1.0,0.0,21-febrero-2021,Bilbao,Norte,38.277,-3.527,Recurrente,12
7775,0873b1f9-5897-49ee-af8d-acd38e2c289a,P0063,2-julio-2022,2,"38,17",0.05,"72,52",Tarjeta de credito,0,3.0,no,App movil,2022,Deporte,Bicicleta Zentra Max,Zentra,"34,26","72,84",10.01,Comercial Atlas,285,6-marzo-2021,4.84,35.0,divorciado,grado universitario,55289,0.0,0.0,24-febrero-2019,Bilbao,Norte,36.885,-5.122,Recurrente,5
7776,a181ae51-fdc1-4194-b134-6541ef443073,P0076,18-abril-2022,1,"33,52",0.0,"33,52",tarjeta de debito,0,,no,Marketplace,2022,Libros,Comic Prisma Basic,Prisma,"39,69","83,49",0.43,Norte Logistica,127,21-julio-2021,4.07,30.0,casado,master,96783,1.0,0.0,4-enero-2022,Madrid,Centro,36.295,-4.862,Nuevo,7
7777,59e3c42b-1553-4e07-9f64-052b87e76146,P0048,29-junio-2022,2,"84,56",0.05,"160,67",tarjeta de credito,0,5.0,no,Web,2022,Ropa,Zapatillas Prisma Max,Prisma,"19,15","37,77",11.98,Global Supply SL,98,15-septiembre-2023,4.43,44.0,soltero,doctorado,24586,0.0,0.0,8-diciembre-2020,Granada,Sur,37.211,-2.08,Recurrente,6
7778,30ceacc4-da18-4648-9b51-a1f612cab19f,P0066,22-febrero-2022,1,"16,59",0.0,"16,59",TARJETA DE CREDITO,0,4.0,no,Tienda fisica,2022,Deporte,Esterilla Vantia Max,Vantia,"10,97","22,49",10.34,Comercial Atlas,153,24-febrero-2019,4.95,54.0,CASADO,bachillerato,47368,1.0,1.0,6-enero-2022,Malaga,Sur,41.482,-2.83,Recurrente,4
7779,b08d9712-cebb-49de-8e20-e89fea061eb9,P0089,30-marzo-2022,2,"11,77",0.3,"16,48",PAYPAL,0,,no,Web,2022,Libros,Poesia Prisma Pro,,"32,84","57,16",0.77,Distribuidora Iberia,344,24-enero-2023,3.62,26.0,CASADO,grado universitario,30511,0.0,0.0,21-abril-2020,Bilbao,Norte,36.004,-4.101,Recurrente,5
7780,2660da1a-51eb-4728-b9d0-3869b2c3f86c,P0037,14-noviembre-2022,3,"14,00",0.15,"35,71",transferencia,1,5.0,NO,Marketplace,2022,Ropa,Camiseta Prisma Basic,Prisma,"7,07","14,94",3.27,Distribuidora Iberia,353,13-noviembre-2019,3.19,54.0,CASADO,,59173,,1.0,18-octubre-2018,Sevilla,Sur,40.852,-3.575,VIP,11
7781,b21af034-d037-4f80-b343-23d21eb2017e,P0001,28-junio-2022,1,"154,45",0.0,"154,45",Tarjeta de credito,1,5.0,NO,App movil,2022,Electronica,Auriculares Urbanix Basic,Urbanix,"26,73","45,70",9.6,Global Supply SL,383,31-mayo-2020,3.6,30.0,Soltero,grado universitario,35530,0.0,0.0,21-enero-2020,Vigo,Norte,37.468,-1.275,Nuevo,5
7782,52fdc881-4c05-436c-a39f-c677cd2eb669,P0048,31-marzo-2022,3,"114,27",0.0,"342,82",PAYPAL,1,5.0,no,Web,2022,Ropa,Zapatillas Prisma Max,Prisma,"19,15","37,77",11.98,Global Supply SL,98,15-septiembre-2023,4.43,30.0,DIVORCIADO,master,27020,1.0,1.0,31-octubre-2019,Murcia,Sur,37.847,-8.059,Recurrente,8
7783,795017d0-b2cf-424e-a894-1033abb8a81d,P0080,14-agosto-2022,1,"68,88",0.0,"68,88",PAYPAL,0,4.0,no,Web,2022,Libros,Ensayo Prisma Pro,Prisma,"16,12","34,32",10.66,Comercial Atlas,340,28-octubre-2019,4.09,41.0,Casado,grado universitario,31990,1.0,1.0,5-octubre-2018,Vigo,Norte,38.032,-0.291,Recurrente,4
7784,fdd52df6-d308-47da-8209-4d943d5d372a,P0005,5-diciembre-2022,1,"85,93",0.1,"77,33",PayPal,0,2.0,NO,Web,2022,Electronica,Smartphone Zentra Pro,Zentra,"17,49","26,00",1.69,Norte Logistica,387,30-enero-2021,3.95,,Soltero,bachillerato,58513,0.0,1.0,9-mayo-2022,Zaragoza,Centro,37.888,0.294,Nuevo,9
7785,1e5a6c19-2dbf-489f-ae25-16a5882f522e,P0038,28-junio-2022,1,"14,91",0.05,"14,17",Tarjeta de credito,0,5.0,NO,Web,2022,Ropa,Camiseta Vantia Pro,Vantia,"22,67","42,57",6.42,Distribuidora Iberia,368,2-noviembre-2023,3.54,50.0,DIVORCIADO,basico,70713,,1.0,1-abril-2021,Granada,Sur,36.433,1.908,Recurrente,7
7786,2d5a5d33-420d-4f6b-be3d-1ae4711a14c9,P0072,17-mayo-2022,1,"76,06",0.05,"72,25",contrareembolso,1,3.0,NO,App movil,2022,Deporte,Casco Norte&Co Max,Norte&Co,"69,57","139,40",1.51,Distribuidora Iberia,227,31-diciembre-2023,3.57,43.0,divorciado,basico,65357,1.0,0.0,6-febrero-2020,Bilbao,Norte,42.681,2.567,Recurrente,11
7787,e8450547-1df9-48fa-8b14-f605a54884d9,P0060,27-junio-2022,1,"70,43",0.1,"63,38",Tarjeta de debito,1,3.0,NO,Web,2022,Deporte,Mancuernas Vantia Max,Vantia,"24,00","40,95",0.4,Norte Logistica,199,25-junio-2021,3.24,53.0,Soltero,bachillerato,36035,1.0,0.0,21-diciembre-2018,Valencia,Este,36.046,-4.211,VIP,6
7788,fb6c9b47-0121-449a-b8f2-fc2c20a330ab,P0039,19-octubre-2022,2,"40,60",0.15,"69,03",TARJETA DE CREDITO,1,5.0,no,Web,2022,Ropa,Camiseta Vantia Max,Vantia,"67,65","114,10",8.94,Global Supply SL,303,28-febrero-2021,3.45,36.0,CASADO,grado universitario,54347,0.0,1.0,5-septiembre-2021,Granada,Sur,38.93,2.797,Nuevo,10
7789,2dbb1dc3-db30-4e3d-a9f2-ec6bf05faf4c,P0053,29-mayo-2022,2,"31,08",0.15,"52,83",Tarjeta de credito,0,4.0,no,Tienda fisica,2022,Ropa,Gorra Nova Pro,Nova,"36,14","49,45",10.77,Norte Logistica,352,29-mayo-2019,3.06,54.0,Divorciado,basico,52436,0.0,1.0,17-mayo-2018,Sevilla,Sur,37.104,-3.927,Recurrente,7
7790,1519040e-af0d-40fc-87af-3abac11b901a,P0043,19-marzo-2022,1,"46,52",0.0,"46,52",PAYPAL,0,3.0,NO,App movil,2022,Ropa,Chaqueta Kore Basic,Kore,"33,61","47,03",2.94,Comercial Atlas,39,28-julio-2022,2.97,38.0,CASADO,master,47387,0.0,0.0,15-enero-2022,Zaragoza,Centro,38.844,3.152,Nuevo,6
7791,1074ef05-8cda-485b-891d-dad14a8e8d25,P0003,10-septiembre-2022,5,"21,75",0.05,"103,29",tarjeta de credito,0,4.0,si,Web,2022,Electronica,Auriculares Nova Max,Nova,"49,49","98,89",8.54,Global Supply SL,317,16-junio-2023,4.18,45.0,soltero,master,37472,0.0,0.0,26-noviembre-2020,Murcia,Sur,41.962,-8.632,Recurrente,2
7792,08e2034f-ccb6-45a3-bea2-e7088414473a,P0081,11-marzo-2022,2,"125,09",0.05,"237,67",PAYPAL,0,2.0,NO,Marketplace,2022,Libros,Ensayo Norte&Co Max,Norte&Co,"79,32","110,99",2.28,Global Supply SL,339,23-agosto-2019,2.63,57.0,Casado,basico,45857,1.0,0.0,15-junio-2021,Murcia,Sur,37.587,-6.001,Recurrente,6
7793,5e970aa8-9603-4c82-aac5-36eb728e1e2a,P0025,6-mayo-2022,2,"19,92",0.0,"39,84",tarjeta de credito,1,,NO,Web,2022,Hogar,Sarten Kore Basic,Kore,"22,51","33,31",5.34,Comercial Atlas,52,24-enero-2019,3.63,49.0,DIVORCIADO,master,71362,1.0,0.0,31-marzo-2018,Murcia,Sur,39.822,2.158,Recurrente,10
7794,b5b40a05-d21b-455b-85d4-f6175403e79b,P0073,16-enero-2022,2,"79,31",0.2,"126,90",Tarjeta de credito,0,3.0,no,App movil,2022,Libros,Novela Lumen Basic,Lumen,"91,69","157,59",3.13,Comercial Atlas,263,12-septiembre-2019,4.47,39.0,soltero,doctorado,57405,0.0,0.0,15-abril-2020,Zaragoza,Centro,42.404,-8.933,Recurrente,12
7795,937ed36d-6998-49ba-8563-e862dd75767f,P0039,18-abril-2022,1,"13,40",0.15,"11,39",contrareembolso,1,3.0,no,Tienda fisica,2022,Ropa,Camiseta Vantia Max,Vantia,"67,65","114,10",8.94,Global Supply SL,303,28-febrero-2021,3.45,62.0,casado,master,62368,0.0,0.0,9-enero-2020,Madrid,Centro,41.233,2.113,Recurrente,10
7796,a766635f-6d2e-4542-a9aa-67fdf4e1bdfb,P0004,3-octubre-2022,1,"65,78",0.05,"62,49",Tarjeta de credito,0,2.0,NO,Tienda fisica,2022,Electronica,Smartphone Norte&Co Basic,Norte&Co,"60,57","95,49",3.6,Comercial Atlas,303,23-enero-2019,2.94,39.0,Casado,doctorado,67135,1.0,0.0,29-enero-2021,Madrid,Centro,38.571,2.885,Recurrente,6
7797,61290424-92d4-4401-bb2b-4a0fd6e6d35c,P0029,22-febrero-2022,2,"49,78",0.0,"99,56",tarjeta de debito,1,3.0,NO,Web,2022,Hogar,Lampara Nova Pro,Nova,"42,03","60,31",7.27,Comercial Atlas,396,15-febrero-2024,,31.0,DIVORCIADO,grado universitario,38032,0.0,0.0,18-marzo-2021,Madrid,Centro,38.857,-0.533,Nuevo,11
7798,09a4a596-fa7d-4af9-a0a4-99574e4afaf4,P0060,24-marzo-2022,5,"42,48",0.3,"148,69",tarjeta de debito,0,4.0,no,Web,2022,Deporte,Mancuernas Vantia Max,Vantia,"24,00","40,95",0.4,Norte Logistica,199,25-junio-2021,3.24,24.0,SOLTERO,basico,55948,1.0,0.0,19-abril-2020,Murcia,Sur,43.433,0.381,Recurrente,10
7799,00e93dbf-b793-43b9-930c-85fea7deecca,P0003,12-marzo-2022,1,"17,12",0.15,"14,55",tarjeta de debito,0,5.0,no,Tienda fisica,2022,Electronica,Auriculares Nova Max,Nova,"49,49","98,89",8.54,Global Supply SL,317,16-junio-2023,4.18,39.0,divorciado,,37267,1.0,0.0,8-febrero-2021,Barcelona,Este,39.941,-2.462,Nuevo,9
7800,0c720b19-fa94-4d9a-a1eb-9e1edd816175,P0082,26-octubre-2022,3,"52,54",0.0,"157,61",PayPal,1,1.0,no,App movil,2022,Libros,Biografia Zentra Basic,Zentra,"7,00","12,59",4.19,Norte Logistica,441,23-febrero-2021,4.61,18.0,SOLTERO,basico,57856,0.0,0.0,13-febrero-2021,Zaragoza,Centro,41.008,-3.947,Recurrente,8
7801,da338e73-f57e-415f-965c-5a40cda9efba,P0046,17-junio-2022,2,"37,97",0.05,"72,14",Tarjeta de debito,0,5.0,si,Tienda fisica,2022,Ropa,Zapatillas Lumen Basic,Lumen,"29,69","60,26",7.45,Distribuidora Iberia,371,11-abril-2023,4.45,31.0,DIVORCIADO,master,32702,0.0,0.0,6-julio-2019,Malaga,Sur,36.918,2.413,VIP,6
7802,2a57e1fd-a3f5-4446-a4e0-4640d560fdc3,P0057,15-febrero-2022,2,"37,59",0.05,"71,41",transferencia,0,4.0,NO,App movil,2022,Deporte,Balon Kore Max,Kore,"13,36","26,72",9.0,Global Supply SL,460,12-diciembre-2020,3.49,35.0,CASADO,basico,57093,1.0,0.0,10-noviembre-2022,Malaga,Sur,42.098,2.561,VIP,11
7803,245021d2-0f13-4894-b9f2-3cabb79e410e,P0027,26-agosto-2022,3,"29,68",0.0,"89,04",transferencia,0,,NO,Web,2022,Hogar,Sarten Urbanix Max,Urbanix,"13,51","20,31",2.2,Global Supply SL,309,18-mayo-2021,3.36,,soltero,master,37547,1.0,0.0,8-noviembre-2019,Valencia,Este,40.267,-0.434,Nuevo,9
7804,8d7144ee-f6db-4fdd-af10-23bf98de887b,P0069,18-octubre-2022,1,"85,12",0.05,"80,86",transferencia,1,5.0,no,App movil,2022,Deporte,Raqueta Prisma Max,Prisma,"22,44","42,51",7.59,Distribuidora Iberia,417,26-octubre-2023,3.75,23.0,Soltero,basico,29114,1.0,0.0,13-marzo-2018,Zaragoza,Centro,41.328,-0.59,Nuevo,11
7805,b3fc3f82-c77b-4f98-8728-d82f905b4c7e,P0076,3-noviembre-2022,3,"153,21",0.0,"459,63",paypal,0,5.0,NO,Web,2022,Libros,Comic Prisma Basic,Prisma,"39,69","83,49",0.43,Norte Logistica,127,21-julio-2021,4.07,33.0,soltero,grado universitario,49935,0.0,0.0,9-febrero-2022,Granada,Sur,39.27,-5.472,VIP,12
7806,3a1fd0f2-a867-43fd-819f-109fa51ea175,P0083,20-enero-2022,1,"54,10",0.0,"54,10",paypal,0,,NO,Web,2022,Libros,Biografia Kore Pro,Kore,"9,96","21,61",6.89,Comercial Atlas,450,26-diciembre-2019,3.52,18.0,soltero,master,32523,0.0,1.0,2-octubre-2022,Valencia,Este,37.609,-8.688,Recurrente,11
7807,c48f59b6-7579-41fe-8467-833dc7d0ed80,P0007,14-junio-2022,1,"14,80",0.05,"14,06",PAYPAL,0,3.0,no,Web,2022,Electronica,Portatil Kore Basic,Kore,"52,09","83,96",1.32,Norte Logistica,85,20-julio-2020,4.39,25.0,CASADO,grado universitario,30881,1.0,0.0,11-noviembre-2019,Sevilla,Sur,36.06,-6.231,Nuevo,9
7808,30b466ff-7586-4d36-ba48-07be1db88f62,P0020,5-abril-2022,4,"23,60",0.0,"94,39",TARJETA DE CREDITO,0,3.0,no,App movil,2022,Hogar,Aspiradora Vantia Pro,Vantia,"26,28","56,17",4.57,Distribuidora Iberia,194,18-mayo-2022,4.86,33.0,divorciado,basico,55648,1.0,0.0,27-septiembre-2021,Zaragoza,Centro,38.629,-5.887,Nuevo,1
7809,5e970aa8-9603-4c82-aac5-36eb728e1e2a,P0075,10-febrero-2022,1,"79,42",0.0,"79,42",Tarjeta de credito,0,4.0,SI,App movil,2022,Libros,Novela Urbanix Max,Urbanix,"29,98","39,74",10.5,Comercial Atlas,79,28-enero-2019,2.66,49.0,DIVORCIADO,master,71362,1.0,0.0,31-marzo-2018,Murcia,Sur,39.822,2.158,Recurrente,10
7810,29213466-4a7a-4d4d-9cc7-2e805d66b791,P0061,27-agosto-2022,2,"68,47",0.1,"123,24",Tarjeta de credito,0,3.0,NO,Web,2022,Deporte,Bicicleta Kore Basic,Kore,"28,78","45,40",4.76,Norte Logistica,63,3-octubre-2023,2.75,32.0,Soltero,basico,26707,1.0,1.0,28-abril-2019,Bilbao,Norte,43.101,-6.005,Recurrente,11
7811,9105cf54-a57d-4a4d-bf5d-afc2751fc94c,P0073,20-junio-2022,1,"11,75",0.2,"9,40",tarjeta de debito,0,4.0,no,App movil,2022,Libros,Novela Lumen Basic,Lumen,"91,69","157,59",3.13,Comercial Atlas,263,12-septiembre-2019,4.47,40.0,soltero,grado universitario,44028,1.0,1.0,13-enero-2022,Murcia,Sur,41.917,-0.236,VIP,8
7812,6b4767c2-93ca-47c2-b87e-6e524b59c031,P0019,20-julio-2022,1,"88,85",0.15,"75,53",paypal,0,4.0,no,Web,2022,Hogar,Aspiradora Vantia Basic,Vantia,"25,10","37,76",9.59,Global Supply SL,148,22-mayo-2023,4.15,36.0,soltero,master,52610,0.0,1.0,28-junio-2021,Zaragoza,Centro,42.109,2.899,Nuevo,8
7813,7655ffe7-0e01-4022-bdb6-01d6649c5541,P0021,10-abril-2022,2,"37,06",0.2,"59,30",Tarjeta de credito,0,4.0,NO,Tienda fisica,2022,Hogar,Aspiradora Norte&Co Max,Norte&Co,"54,70","80,06",9.32,Distribuidora Iberia,40,8-noviembre-2019,3.85,54.0,casado,doctorado,42607,0.0,1.0,4-mayo-2020,Murcia,Sur,38.445,2.771,Nuevo,6
7814,247048ee-b989-4c23-8469-395c0f9a7499,P0090,23-enero-2022,2,"31,27",0.15,"53,16",TARJETA DE CREDITO,0,4.0,NO,App movil,2022,Libros,Poesia Vantia Max,Vantia,"30,86","40,99",1.29,Comercial Atlas,21,2-diciembre-2021,4.94,24.0,casado,master,35109,1.0,1.0,23-septiembre-2019,Valencia,Este,41.634,-3.703,VIP,5
7815,7253c2e5-4016-485e-96d8-e7ea63fa15ba,P0047,12-enero-2022,3,"48,97",0.05,"139,56",Tarjeta de debito,0,5.0,NO,Marketplace,2022,Ropa,Zapatillas Nova Pro,Nova,"80,97","119,17",11.8,Distribuidora Iberia,181,22-octubre-2020,4.27,46.0,DIVORCIADO,master,65907,1.0,0.0,26-agosto-2019,Bilbao,Norte,38.593,-0.833,Nuevo,9
7816,21135d11-61d3-4903-8ef4-dd7ab4f87d8f,P0063,12-septiembre-2022,1,"9,92",0.05,"9,42",PayPal,1,5.0,no,App movil,2022,Deporte,Bicicleta Zentra Max,Zentra,"34,26","72,84",10.01,Comercial Atlas,285,6-marzo-2021,4.84,48.0,Casado,bachillerato,48137,1.0,0.0,9-agosto-2020,Bilbao,Norte,40.587,2.561,Recurrente,10
7817,05acdcde-ae9c-4251-99c2-e59d47f4f311,P0029,2-septiembre-2022,1,"24,31",0.1,"21,88",Transferencia,1,,NO,App movil,2022,Hogar,Lampara Nova Pro,Nova,"42,03","60,31",7.27,Comercial Atlas,396,15-febrero-2024,,48.0,Casado,master,51659,0.0,0.0,17-marzo-2020,Vigo,Norte,39.108,2.438,Recurrente,8
7818,c1083369-43c2-4c54-a652-2a121e7bb6ee,P0064,11-octubre-2022,1,"63,50",0.05,"60,33",TARJETA DE CREDITO,0,4.0,NO,App movil,2022,Deporte,Esterilla Zentra Basic,Zentra,"17,00","36,49",9.93,Norte Logistica,240,3-enero-2022,4.31,39.0,casado,master,40429,0.0,1.0,24-octubre-2019,Sevilla,Sur,41.328,0.934,Recurrente,8
7819,75fc5bc1-1d08-468b-8371-6aa3c9c06d9e,P0010,30-abril-2022,4,"87,70",0.0,"350,79",,0,1.0,no,Web,2022,Electronica,Tablet Lumen Basic,Lumen,"23,59","38,51",8.4,Norte Logistica,196,27-abril-2022,2.89,,Soltero,grado universitario,35736,0.0,0.0,3-julio-2018,Murcia,Sur,38.237,-3.375,Corporativo,8
7820,5818a7d3-56e0-4801-bc1b-77e377d2fdf4,P0019,25-marzo-2022,1,"61,07",0.0,"61,07",PAYPAL,0,5.0,NO,Web,2022,Hogar,Aspiradora Vantia Basic,Vantia,"25,10","37,76",9.59,Global Supply SL,148,22-mayo-2023,4.15,42.0,Soltero,bachillerato,63085,0.0,0.0,26-febrero-2020,Bilbao,Norte,42.755,-1.189,VIP,4
7821,dbe0d9c8-b2dd-4971-a40f-4645dc98c24c,P0032,9-junio-2022,1,"31,74",0.1,"28,57",transferencia,1,,NO,Marketplace,2022,Hogar,Silla Norte&Co Pro,Norte&Co,"80,42","136,88",1.15,Norte Logistica,217,19-julio-2023,3.63,18.0,Divorciado,grado universitario,18689,1.0,0.0,4-diciembre-2022,Madrid,Centro,36.465,-6.203,Corporativo,7
7822,27db1915-671d-48e8-98af-61a3725ddf58,P0029,1-enero-2022,3,"93,01",0.0,"279,02",Tarjeta de credito,0,4.0,NO,App movil,2022,Hogar,Lampara Nova Pro,Nova,"42,03","60,31",7.27,Comercial Atlas,396,15-febrero-2024,,43.0,SOLTERO,grado universitario,42173,1.0,0.0,27-septiembre-2019,Valencia,Este,38.243,-0.303,Nuevo,9
7823,2bd982ef-c48e-4fff-bb5b-8c955ea99367,P0072,24-septiembre-2022,1,"27,35",0.0,"27,35",Tarjeta de debito,0,3.0,NO,App movil,2022,Deporte,Casco Norte&Co Max,Norte&Co,"69,57","139,40",1.51,Distribuidora Iberia,227,31-diciembre-2023,3.57,46.0,Casado,basico,74721,1.0,0.0,17-febrero-2020,Granada,Sur,37.362,-2.969,Nuevo,5
7824,68fb9c98-be56-4253-920e-d32be341c509,P0073,10-febrero-2022,2,"22,76",0.1,"40,97",CONTRAREEMBOLSO,1,1.0,si,App movil,2022,Libros,Novela Lumen Basic,Lumen,"91,69","157,59",3.13,Comercial Atlas,263,12-septiembre-2019,4.47,53.0,CASADO,master,52146,1.0,0.0,2-septiembre-2020,Malaga,Sur,39.485,-4.911,Recurrente,4
7825,de110df7-e849-41fc-9227-33f830f70566,P0007,25-julio-2022,1,"26,98",0.05,"25,63",TARJETA DE CREDITO,0,5.0,no,Web,2022,Electronica,Portatil Kore Basic,Kore,"52,09","83,96",1.32,Norte Logistica,85,20-julio-2020,4.39,22.0,SOLTERO,grado universitario,30563,0.0,0.0,14-octubre-2021,Granada,Sur,38.611,-5.332,Nuevo,5
7826,0f5765e0-f00f-4d6a-a198-c61e04d2c6ca,P0048,23-diciembre-2022,1,"94,58",0.0,"94,58",transferencia,0,5.0,NO,Tienda fisica,2022,Ropa,Zapatillas Prisma Max,Prisma,"19,15","37,77",11.98,Global Supply SL,98,15-septiembre-2023,4.43,54.0,CASADO,basico,51404,0.0,1.0,17-noviembre-2019,Vigo,Norte,42.168,0.813,Recurrente,7
7827,691bf41a-c9fc-4576-a612-c9fecb66197c,P0046,24-septiembre-2022,3,"90,24",0.05,"257,18",tarjeta de debito,0,5.0,no,App movil,2022,Ropa,Zapatillas Lumen Basic,Lumen,"29,69","60,26",7.45,Distribuidora Iberia,371,11-abril-2023,4.45,45.0,Casado,grado universitario,26013,0.0,0.0,26-julio-2019,Sevilla,Sur,39.267,-8.158,Nuevo,6
7828,b40824cf-9f94-451c-82ab-f2baa46bd2d1,P0082,7-abril-2022,1,"41,37",0.05,"39,30",tarjeta de debito,0,4.0,NO,Marketplace,2022,Libros,Biografia Zentra Basic,Zentra,"7,00","12,59",4.19,Norte Logistica,441,23-febrero-2021,4.61,38.0,casado,bachillerato,51821,1.0,0.0,30-agosto-2018,Bilbao,Norte,37.158,0.838,VIP,4
7829,de4604c0-03e5-45a9-8e25-af6668626db3,P0004,5-agosto-2022,1,"84,42",0.2,"67,54",tarjeta de debito,0,5.0,no,Web,2022,Electronica,Smartphone Norte&Co Basic,Norte&Co,"60,57","95,49",3.6,Comercial Atlas,303,23-enero-2019,2.94,40.0,Casado,master,44950,1.0,0.0,24-mayo-2022,Granada,Sur,36.457,-5.891,Nuevo,10
7830,ed620d92-c068-4138-a4db-3520d05b951c,P0025,2-junio-2022,2,"21,83",0.15,"37,11",Tarjeta de debito,0,5.0,NO,App movil,2022,Hogar,Sarten Kore Basic,Kore,"22,51","33,31",5.34,Comercial Atlas,52,24-enero-2019,3.63,44.0,CASADO,basico,54591,1.0,0.0,26-octubre-2020,Madrid,Centro,37.955,0.91,Recurrente,7
7831,fd358d33-9330-44d7-bbfe-e4c9bd99fe1c,P0019,12-octubre-2022,1,"52,27",0.0,"52,27",PAYPAL,0,5.0,SI,Web,2022,Hogar,Aspiradora Vantia Basic,Vantia,"25,10","37,76",9.59,Global Supply SL,148,22-mayo-2023,4.15,45.0,CASADO,grado universitario,29382,0.0,0.0,13-enero-2019,Murcia,Sur,41.076,-1.186,Recurrente,4
7832,54c53ec1-1f33-4b8a-bd4c-c31df974aece,P0086,6-julio-2022,4,"116,22",0.1,"418,39",tarjeta de debito,1,5.0,no,Web,2022,Libros,Manual Vantia Pro,Vantia,"26,68","58,69",9.57,Norte Logistica,177,7-marzo-2023,2.97,41.0,casado,grado universitario,33797,0.0,1.0,20-febrero-2020,Barcelona,Este,38.514,-5.745,Recurrente,11
7833,ad26ebca-94cf-4d6d-8d69-108cd147fbad,P0022,25-febrero-2022,1,"46,62",0.15,"39,63",Tarjeta de credito,0,5.0,si,Web,2022,Hogar,Cafetera Norte&Co Basic,Norte&Co,"21,12","35,46",0.92,Comercial Atlas,399,3-diciembre-2020,4.98,44.0,casado,grado universitario,40781,1.0,0.0,12-diciembre-2022,Valencia,Este,39.849,3.213,Nuevo,6
7834,4d05ef29-069e-4f35-94df-9007373cc879,P0077,31-agosto-2022,2,"57,78",0.1,"104,01",PayPal,0,,NO,Web,2022,Libros,Comic Norte&Co Pro,Norte&Co,"24,43","52,19",11.13,Norte Logistica,106,4-julio-2021,3.25,59.0,Casado,basico,38940,0.0,1.0,11-abril-2021,Madrid,Centro,41.656,-3.539,Nuevo,7
7835,63cf6e43-401f-4615-b77f-1a118db5c0e5,P0013,26-junio-2022,4,"64,73",0.1,"233,02",TARJETA DE CREDITO,0,4.0,NO,Web,2022,Electronica,Smartwatch Prisma Basic,Prisma,"23,15","46,14",7.79,Norte Logistica,52,16-febrero-2021,3.56,34.0,soltero,bachillerato,79315,0.0,1.0,2-septiembre-2021,Bilbao,Norte,36.381,1.508,Nuevo,12
7836,ce8e022b-b832-4e7a-84ee-2959818b1131,P0074,2-octubre-2022,3,"48,30",0.2,"115,92",tarjeta de debito,0,,no,Web,2022,Libros,Novela Vantia Pro,Vantia,"18,08","35,90",10.91,Norte Logistica,113,6-abril-2024,4.42,,CASADO,grado universitario,44061,,1.0,23-marzo-2019,Zaragoza,Centro,41.394,0.32,Recurrente,11
7837,e1122688-ced0-418f-a19f-7685b579e457,P0032,4-diciembre-2022,5,"52,80",0.0,"264,01",Tarjeta de debito,0,3.0,NO,Web,2022,Hogar,Silla Norte&Co Pro,Norte&Co,"80,42","136,88",1.15,Norte Logistica,217,19-julio-2023,3.63,54.0,SOLTERO,bachillerato,42797,0.0,1.0,25-junio-2022,Barcelona,Este,37.817,0.643,Recurrente,18
7838,eee41f2a-1677-4660-a43f-85c4087faa98,P0045,5-abril-2022,2,"33,38",0.3,"46,73",tarjeta de debito,0,4.0,NO,App movil,2022,Ropa,Chaqueta Norte&Co Max,Norte&Co,"26,67","38,64",3.97,Distribuidora Iberia,321,16-junio-2019,4.69,56.0,Casado,grado universitario,27882,1.0,0.0,21-noviembre-2021,Zaragoza,Centro,37.724,-5.849,Nuevo,7
